id,attributionId,effectiveTime,credits,description,draft,workspaceInstanceId,kind,userId,endTime,userName,startTime,contextURL,workspaceId,userAvatarURL,workspaceType,workspaceClass
"dfb00216-2104-46aa-b50d-165a4c538a4e","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695948803865","14.25","","false","8f0172fb-a79f-403b-aa1f-8f0eb7dbe590","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-29T00:53:23.865Z","Y4HYA4","2023-09-28T23:27:53.537Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/37-cloudfront-cdn-implement","yaya2devops-terraformbe-4xq08payhjk","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"5e2a6d47-2266-4533-b853-714347798f33","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695948329003","3.06","","false","bbdc77ba-07ca-4cfc-ab24-43a76f924c80","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-29T00:45:29.003Z","Y4HYA4","2023-09-29T00:27:06.224Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/35-s3-static-website-host","yaya2devops-terraformbe-65lunsynmfn","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"e12d11e6-00d9-4cf6-818a-a2ae1d206502","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695856706571","1.52","","false","d262c7fc-c07c-4ae3-8db1-1bf3ea353a71","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-27T23:18:26.571Z","Y4HYA4","2023-09-27T23:09:20.907Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/35-s3-static-website-host","yaya2devops-terraformbe-bsd9jcpjkkd","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"8b4448e6-86ab-4dab-882f-b4ff8abab9fb","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695856092773","17.64","","false","21d0da14-e6bd-4136-8b27-cd3c83edab76","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-27T23:08:12.773Z","Y4HYA4","2023-09-27T21:22:23.198Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-87jh8g6cy8l","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"657ec6ac-48a2-4c17-9f1a-cd06a65cf3f6","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695743944797","18.96","","false","1f1d60fe-19a8-4d8e-8421-4402ed2fc802","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-26T15:59:04.797Z","Y4HYA4","2023-09-26T14:05:18.326Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/33-aws-terrahouse-module","yaya2devops-terraformbe-h0weby6kccp","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"22eb623b-26ba-443d-a5ce-37639d87d98b","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695675258076","6.54","","false","d8a24fb7-1e2c-4b82-a260-47d25755b80b","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-25T20:54:18.076Z","Y4HYA4","2023-09-25T20:15:03.413Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/31-terraform-config-drift","yaya2devops-terraformbe-6yt2cxifitn","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"7a660837-4e69-4ba5-a5df-402776d61ff0","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695650517209","12.48","","false","14bae7ab-6d37-463a-b13b-8bd0911946c5","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-25T14:01:57.209Z","Y4HYA4","2023-09-25T12:47:04.312Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/29-design-tf-root-module","yaya2devops-terraformbe-fpb6xe1b6zp","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"ec2a8464-1d8d-4171-9127-50fc353ca15e","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695560378441","9.21","","false","e88e3f29-79ab-4d2a-839b-27fc31e31942","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-24T12:59:38.441Z","Y4HYA4","2023-09-24T12:04:21.334Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-bxz8sdj9cbi","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"7cbfedc5-bc06-4738-a8e4-21d6d09ff8fb","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695557029164","8.89","","false","fd66865f-1415-4a03-a83d-22938914d810","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-24T12:03:49.164Z","Y4HYA4","2023-09-24T11:10:27.913Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/1-semantic-versioning","yaya2devops-terraformbe-odb0ukhg0dg","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"a44348a7-aa3a-4239-ad50-b52859461218","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695491573624","11.19","","false","f018c5f3-bc44-4c9a-980f-c14e98a99d1f","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-23T17:52:53.624Z","Y4HYA4","2023-09-23T16:45:46.557Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/0.9.0","yaya2devops-terraformbe-5ypoqt4ra5n","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"f620fb4a-dc80-4a0a-8a24-7425e3499e77","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695469337814","6.92","","false","c60c9615-92cd-4190-87c2-2feec0a4939c","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-23T11:42:17.814Z","Y4HYA4","2023-09-23T11:00:46.530Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/24-tf-alias-terraform","yaya2devops-terraformbe-49pqocjkntf","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"22eff5da-9210-4ae0-9afb-43c4f7001e03","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695464138020","12.26","","false","18720209-0914-4936-ba9e-1b7ff078df1a","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-23T10:15:38.020Z","Y4HYA4","2023-09-23T09:02:06.231Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/21-generate-tfrc","yaya2devops-terraformbe-zrl6uaugjme","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"f6810056-3586-4ff8-9723-77148000f7a0","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695417857312","13.91","","false","38e06357-58c9-4f63-906d-8e2d264bb467","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-22T21:24:17.312Z","Y4HYA4","2023-09-22T20:00:51.410Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/18-migrate-terraform-cloud","yaya2devops-terraformbe-6nsuf00b18a","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"9786e399-0237-40e2-a99b-f7b32f18819d","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695417476349","2.38","","false","1396ae09-cd19-4ef1-8270-2212b220176e","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-22T21:17:56.349Z","Y4HYA4","2023-09-22T21:03:41.483Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/main","yaya2devops-terraformbe-ifr8jejhjz8","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"0761fcf3-4d38-43ef-9bfb-0b7ab82d1995","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1695335172682","11.81","","false","05ab9eba-1406-41ba-9511-cf03ce33012c","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-21T22:26:12.682Z","Y4HYA4","2023-09-21T21:15:22.088Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/15-terraform-simple-s3-bucket","yaya2devops-terraformbe-f71hv6k3lg8","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
